SubmitterAbbr,Lookup,LocalID,VariationID,ClinicalSignificance,DateLastEvaluated,Description,SubmittedPhenotypeInfo,ReportedPhenotypeInfo,ReviewStatus,CollectionMethod,OriginCounts,Submitter,SCV,SubmittedGeneSymbol,ExplanationOfInterpretation
RAS,RAS40826,,40826,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1, BP5. Additional case-level data provided by: SCV000207963; SCV000063184.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616548.1,MAP2K2,-
RAS,RAS40827,,40827,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616568.1,MAP2K2,-
RAS,RAS40832,,40832,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616566.1,MAP2K2,-
RAS,RAS40843,,40843,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Additional case-level data provided by: SCV000204180; SCV000252871.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616547.1,MAP2K2,-
RAS,RAS40846,,40846,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616561.1,MAP2K2,-
RAS,RAS41447,,41447,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616454.1,BRAF,-
RAS,RAS41449,,41449,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Additional case-level data provided by: SCV000058314, SCV000061946, SCV000170024, SCV000207637",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616402.1,KRAS,-
RAS,RAS44586,,44586,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616558.1,MAP2K1,-
RAS,RAS44588,,44588,Likely pathogenic,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PS4_Supporting, PM2, PM6_Strong. Additional case-level data provided by: SCV000061251; SCV000207940; Cave et al.",MedGen:C1275081,C1275081:Cardio-facio-cutaneous syndrome,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616534.1,MAP2K1,-
RAS,RAS44589,,44589,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616550.1,MAP2K1,-
RAS,RAS44590,,44590,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616552.1,MAP2K1,-
RAS,RAS44592,,44592,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616554.1,MAP2K1,-
RAS,RAS44599,,44599,Likely benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS3, BP5. Additional case-level data provided by: SCV000061285; SCV000208999; SCV000207690; Cave et al.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616409.1,PTPN11,-
RAS,RAS44608,,44608,Likely benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616441.1,PTPN11,-
RAS,RAS44623,,44623,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616477.1,RAF1,-
RAS,RAS44788,,44788,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616460.1,BRAF,-
RAS,RAS44825,,44825,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616464.1,BRAF,-
RAS,RAS44826,,44826,Likely benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616463.1,BRAF,-
RAS,RAS44827,,44827,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616462.1,BRAF,-
RAS,RAS44833,,44833,Likely benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS2, BP4. Additional case-level data provided by: SCV000061629; SCV000207745",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616390.1,BRAF,-
RAS,RAS44834,,44834,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Additional case-level data provided by: SCV000061630; SCV000207751",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616389.1,BRAF,-
RAS,RAS45119,,45119,Likely benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616476.1,KRAS,-
RAS,RAS45129,,45129,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1, BP5. Additional case-level data provided by: SCV000061947, SCV000207865",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616406.1,KRAS,-
RAS,RAS45305,,45305,Likely benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BP4,BP5,BP7. Additional case-level data provided by: SCV000062144; SCV000168832",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616401.1,HRAS,-
RAS,RAS45343,,45343,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616521.1,SOS1,-
RAS,RAS45350,,45350,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616513.1,SOS1,-
RAS,RAS45362,,45362,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616506.1,SOS1,-
RAS,RAS45364,,45364,Likely benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP3, BS2, BP5. Additional case-level data provided by: SCV000062230; SCV000209093",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616433.1,SOS1,-
RAS,RAS45367,,45367,Likely benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616503.1,SOS1,-
RAS,RAS45374,,45374,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616524.1,SOS1,-
RAS,RAS46223,,46223,Likely benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BP5, BP7. Additional case-level data provided by: SCV000063150; SCV000170190.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616546.1,MAP2K2,-
RAS,RAS46226,,46226,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616565.1,MAP2K2,-
RAS,RAS46228,,46228,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616563.1,MAP2K2,-
RAS,RAS46235,,46235,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616582.1,MAP2K2,-
RAS,RAS46237,,46237,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616581.1,MAP2K2,-
RAS,RAS46239,,46239,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616579.1,MAP2K2,-
RAS,RAS46242,,46242,Uncertain significance,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BP4. Additional case-level data provided by: SCV000063182; SCV000207950.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616544.1,MAP2K2,-
RAS,RAS50938,,50938,Likely benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616562.1,MAP2K2,-
RAS,RAS94082,,94082,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1, BP5. Additional case-level data provided by: SCV000111925; SCV000204171; SCV000207934, Cave et al.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616536.1,MAP2K1,-
RAS,RAS135112,,135112,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616442.1,PTPN11,-
RAS,RAS136532,,136532,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1, BP5, BP7. Additional case-level data provided by: SCV000167210; SCV000207632, Zenker et al.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616394.1,BRAF,-
RAS,RAS138060,,138060,Likely benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BP4, BP7. Additional case-level data provided by: SCV000170023, SCV000198459",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616403.1,KRAS,-
RAS,RAS138061,,138061,Likely benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616475.1,KRAS,-
RAS,RAS138155,,138155,Likely benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616549.1,MAP2K1,-
RAS,RAS138158,,138158,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616577.1,MAP2K2,-
RAS,RAS138161,,138161,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616569.1,MAP2K2,-
RAS,RAS138843,,138843,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616452.1,PTPN11,-
RAS,RAS139104,,139104,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616495.1,SHOC2,-
RAS,RAS139108,,139108,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1, BP5, BP4, BP7. Additional case-level data provided by: SCV000171633",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616430.1,SHOC2,-
RAS,RAS139109,,139109,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616499.1,SHOC2,-
RAS,RAS139110,,139110,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616502.1,SHOC2,-
RAS,RAS139228,,139228,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616512.1,SOS1,-
RAS,RAS139236,,139236,Likely benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616520.1,SOS1,-
RAS,RAS162804,,162804,Likely benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BP5, BP7. Additional case-level data provided by: SCV000197179; GeneDx internal data",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616395.1,BRAF,-
RAS,RAS177672,,177672,Pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PM1, PM2, PM6_Strong, PP2, PP3, PS4_Supporting. Additional case-level data provided by: SCV000203922, SCV000207755, Cave et al.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616396.1,BRAF,-
RAS,RAS177868,,177868,Pathogenic,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM1, PM2, PS3",MedGen:C1275081,C1275081:Cardio-facio-cutaneous syndrome,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616541.1,MAP2K2,-
RAS,RAS177969,,177969,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616584.1,MAP2K2,-
RAS,RAS178109,,178109,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616446.1,PTPN11,-
RAS,RAS178666,,178666,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1, BP5, BP7. Additional case-level data provided by: SCV000209007; SCV000205113",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616427.1,RAF1,-
RAS,RAS180905,,180905,Likely benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616578.1,MAP2K2,-
RAS,RAS181509,,181509,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616485.1,RAF1,-
RAS,RAS181526,,181526,Likely benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616492.1,SHOC2,-
RAS,RAS181528,,181528,Uncertain significance,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PM2",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616431.1,SHOC2,-
RAS,RAS181766,,181766,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616449.1,PTPN11,-
RAS,RAS197778,,197778,Likely benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616522.1,SOS1,-
RAS,RAS222076,,222076,Likely benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616474.1,HRAS,-
